id,intent,question,answer,source_ids,requires_handoff,suggested_action
qa_0486,product_price,Mình cần biết báo giá giúp mình Điện thoại PixelOne Pro X,Điện thoại PixelOne Pro X hiện có giá niêm yết 15.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-005,False,answer
qa_0487,product_price,Bạn tư vấn giúp mình: báo giá giúp mình Điện thoại PixelOne Pro X,Điện thoại PixelOne Pro X hiện có giá niêm yết 15.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-005,False,answer
qa_0488,product_price,"Shop ơi, báo giá giúp mình Điện thoại PixelOne Pro X",Điện thoại PixelOne Pro X hiện có giá niêm yết 15.990.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-PH-005,False,answer
qa_0489,product_info,"Ad ơi, điện thoại PixelOne Pro X cấu hình thế nào?","Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0490,product_info,Cho mình hỏi điện thoại PixelOne Pro X cấu hình thế nào?,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0491,product_info,Mình cần biết điện thoại PixelOne Pro X cấu hình thế nào?,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0492,product_info,Bạn tư vấn giúp mình: điện thoại PixelOne Pro X cấu hình thế nào?,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0493,product_info,"Shop ơi, điện thoại PixelOne Pro X cấu hình thế nào?","Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0494,product_info,"Ad ơi, thông số chính của Điện thoại PixelOne Pro X là gì?","Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0495,product_info,Cho mình hỏi thông số chính của Điện thoại PixelOne Pro X là gì?,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0496,product_info,Mình cần biết thông số chính của Điện thoại PixelOne Pro X là gì?,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0497,product_info,Bạn tư vấn giúp mình: thông số chính của Điện thoại PixelOne Pro X là gì?,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0498,product_info,"Shop ơi, thông số chính của Điện thoại PixelOne Pro X là gì?","Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0499,product_info,"Ad ơi, điện thoại PixelOne Pro X có điểm gì nổi bật?","Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0500,product_info,Cho mình hỏi điện thoại PixelOne Pro X có điểm gì nổi bật?,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0501,product_info,Mình cần biết điện thoại PixelOne Pro X có điểm gì nổi bật?,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0502,product_info,Bạn tư vấn giúp mình: điện thoại PixelOne Pro X có điểm gì nổi bật?,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0503,product_info,"Shop ơi, điện thoại PixelOne Pro X có điểm gì nổi bật?","Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0504,product_info,"Ad ơi, mô tả nhanh giúp mình Điện thoại PixelOne Pro X","Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0505,product_info,Cho mình hỏi mô tả nhanh giúp mình Điện thoại PixelOne Pro X,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0506,product_info,Mình cần biết mô tả nhanh giúp mình Điện thoại PixelOne Pro X,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0507,product_info,Bạn tư vấn giúp mình: mô tả nhanh giúp mình Điện thoại PixelOne Pro X,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0508,product_info,"Shop ơi, mô tả nhanh giúp mình Điện thoại PixelOne Pro X","Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0509,product_info,"Ad ơi, điện thoại PixelOne Pro X phù hợp với nhu cầu nào?","Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0510,product_info,Cho mình hỏi điện thoại PixelOne Pro X phù hợp với nhu cầu nào?,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0511,product_info,Mình cần biết điện thoại PixelOne Pro X phù hợp với nhu cầu nào?,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0512,product_info,Bạn tư vấn giúp mình: điện thoại PixelOne Pro X phù hợp với nhu cầu nào?,"Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0513,product_info,"Shop ơi, điện thoại PixelOne Pro X phù hợp với nhu cầu nào?","Điện thoại PixelOne Pro X có thông tin chính: màn hình OLED 6.7 inch 120Hz, RAM 12GB, bộ nhớ 256GB, camera 108MP, tele 3x. Sản phẩm phù hợp với nhu cầu người cần camera tốt, hiệu năng cao, bộ nhớ lớn và dùng lâu dài.",TC-PH-005,False,answer
qa_0514,product_warranty,"Ad ơi, điện thoại PixelOne Pro X bảo hành bao lâu?","Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0515,product_warranty,Cho mình hỏi điện thoại PixelOne Pro X bảo hành bao lâu?,"Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0516,product_warranty,Mình cần biết điện thoại PixelOne Pro X bảo hành bao lâu?,"Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0517,product_warranty,Bạn tư vấn giúp mình: điện thoại PixelOne Pro X bảo hành bao lâu?,"Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0518,product_warranty,"Shop ơi, điện thoại PixelOne Pro X bảo hành bao lâu?","Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0519,product_warranty,"Ad ơi, thời gian bảo hành của Điện thoại PixelOne Pro X là mấy tháng?","Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0520,product_warranty,Cho mình hỏi thời gian bảo hành của Điện thoại PixelOne Pro X là mấy tháng?,"Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0521,product_warranty,Mình cần biết thời gian bảo hành của Điện thoại PixelOne Pro X là mấy tháng?,"Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0522,product_warranty,Bạn tư vấn giúp mình: thời gian bảo hành của Điện thoại PixelOne Pro X là mấy tháng?,"Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0523,product_warranty,"Shop ơi, thời gian bảo hành của Điện thoại PixelOne Pro X là mấy tháng?","Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0524,product_warranty,"Ad ơi, mua Điện thoại PixelOne Pro X thì được bảo hành như thế nào?","Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0525,product_warranty,Cho mình hỏi mua Điện thoại PixelOne Pro X thì được bảo hành như thế nào?,"Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0526,product_warranty,Mình cần biết mua Điện thoại PixelOne Pro X thì được bảo hành như thế nào?,"Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0527,product_warranty,Bạn tư vấn giúp mình: mua Điện thoại PixelOne Pro X thì được bảo hành như thế nào?,"Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0528,product_warranty,"Shop ơi, mua Điện thoại PixelOne Pro X thì được bảo hành như thế nào?","Điện thoại PixelOne Pro X được bảo hành 12 tháng. Nếu cần bảo hành, bạn vui lòng cung cấp mã đơn hàng, số điện thoại mua hàng, mô tả lỗi và hình ảnh/video nếu có.","TC-PH-005, policy_warranty",False,answer
qa_0529,product_price,"Ad ơi, máy tính bảng TabLearn 11 giá bao nhiêu?",Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0530,product_price,Cho mình hỏi máy tính bảng TabLearn 11 giá bao nhiêu?,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0531,product_price,Mình cần biết máy tính bảng TabLearn 11 giá bao nhiêu?,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0532,product_price,Bạn tư vấn giúp mình: máy tính bảng TabLearn 11 giá bao nhiêu?,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0533,product_price,"Shop ơi, máy tính bảng TabLearn 11 giá bao nhiêu?",Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0534,product_price,"Ad ơi, cho mình hỏi giá Máy tính bảng TabLearn 11 với",Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0535,product_price,Cho mình hỏi cho mình hỏi giá Máy tính bảng TabLearn 11 với,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0536,product_price,Mình cần biết cho mình hỏi giá Máy tính bảng TabLearn 11 với,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0537,product_price,Bạn tư vấn giúp mình: cho mình hỏi giá Máy tính bảng TabLearn 11 với,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0538,product_price,"Shop ơi, cho mình hỏi giá Máy tính bảng TabLearn 11 với",Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0539,product_price,"Ad ơi, máy tính bảng TabLearn 11 hiện đang bán giá nào?",Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0540,product_price,Cho mình hỏi máy tính bảng TabLearn 11 hiện đang bán giá nào?,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0541,product_price,Mình cần biết máy tính bảng TabLearn 11 hiện đang bán giá nào?,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0542,product_price,Bạn tư vấn giúp mình: máy tính bảng TabLearn 11 hiện đang bán giá nào?,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0543,product_price,"Shop ơi, máy tính bảng TabLearn 11 hiện đang bán giá nào?",Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0544,product_price,"Ad ơi, sản phẩm Máy tính bảng TabLearn 11 bao nhiêu tiền?",Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0545,product_price,Cho mình hỏi sản phẩm Máy tính bảng TabLearn 11 bao nhiêu tiền?,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0546,product_price,Mình cần biết sản phẩm Máy tính bảng TabLearn 11 bao nhiêu tiền?,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0547,product_price,Bạn tư vấn giúp mình: sản phẩm Máy tính bảng TabLearn 11 bao nhiêu tiền?,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0548,product_price,"Shop ơi, sản phẩm Máy tính bảng TabLearn 11 bao nhiêu tiền?",Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0549,product_price,"Ad ơi, báo giá giúp mình Máy tính bảng TabLearn 11",Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0550,product_price,Cho mình hỏi báo giá giúp mình Máy tính bảng TabLearn 11,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0551,product_price,Mình cần biết báo giá giúp mình Máy tính bảng TabLearn 11,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0552,product_price,Bạn tư vấn giúp mình: báo giá giúp mình Máy tính bảng TabLearn 11,Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0553,product_price,"Shop ơi, báo giá giúp mình Máy tính bảng TabLearn 11",Máy tính bảng TabLearn 11 hiện có giá niêm yết 8.490.000 VND. Giá thực tế có thể thay đổi nếu áp dụng voucher hoặc chương trình khuyến mãi.,TC-TB-006,False,answer
qa_0554,product_info,"Ad ơi, máy tính bảng TabLearn 11 cấu hình thế nào?","Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0555,product_info,Cho mình hỏi máy tính bảng TabLearn 11 cấu hình thế nào?,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0556,product_info,Mình cần biết máy tính bảng TabLearn 11 cấu hình thế nào?,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0557,product_info,Bạn tư vấn giúp mình: máy tính bảng TabLearn 11 cấu hình thế nào?,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0558,product_info,"Shop ơi, máy tính bảng TabLearn 11 cấu hình thế nào?","Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0559,product_info,"Ad ơi, thông số chính của Máy tính bảng TabLearn 11 là gì?","Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0560,product_info,Cho mình hỏi thông số chính của Máy tính bảng TabLearn 11 là gì?,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0561,product_info,Mình cần biết thông số chính của Máy tính bảng TabLearn 11 là gì?,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0562,product_info,Bạn tư vấn giúp mình: thông số chính của Máy tính bảng TabLearn 11 là gì?,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0563,product_info,"Shop ơi, thông số chính của Máy tính bảng TabLearn 11 là gì?","Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0564,product_info,"Ad ơi, máy tính bảng TabLearn 11 có điểm gì nổi bật?","Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0565,product_info,Cho mình hỏi máy tính bảng TabLearn 11 có điểm gì nổi bật?,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
qa_0566,product_info,Mình cần biết máy tính bảng TabLearn 11 có điểm gì nổi bật?,"Máy tính bảng TabLearn 11 có thông tin chính: màn hình 11 inch 2K, RAM 8GB, bộ nhớ 128GB, hỗ trợ bút cảm ứng, pin 8000mAh. Sản phẩm phù hợp với nhu cầu ghi chú, học online, đọc tài liệu, xem video và làm việc nhẹ.",TC-TB-006,False,answer
